transaction_id,transaction_date_time,account_number,card_number,transaction_amount,transaction_type_code,transaction_type_desc,pos_entry_code,pos_entry_desc,authorisation_posting_code,authorisation_posting_desc,decision_code,decision_code_desc,avs_response_code_external,secure_indicator,fraud_monitor_flag,score,merchant_id,merchant_name,merchant_category_code,merchant_category_desc,merchant_city_name,merchant_country_code,merchant_postal_code,acquirer_id,terminal_id,ip_address,device_id,prior_credit_limit,account_open_date,most_recent_email_change,most_recent_phone_change,most_recent_add_change,fraud,fraud_type
2603WIPY4492FRPQ,2025-05-22 07:37:03,730178795,453900******3254,37.11,OT,Other,91,Contactless Mag Stripe,AU,Authorisation Request,A,Approved,NA,,Y,321,NDWAYH34RMJPBV6,Alipay,7995,Betting & Gambling,BERLIN,IN,TA7 4XG,601912,URG94WHS,10.96.136.133,80BQQ643M52JXYS0,20000,2025-01-19,2024-08-19,2025-02-04,2024-07-09,0,
3593HQRE1163KAQO,2025-03-24 22:28:59,848626673,453900******7047,44.93,81,Electronic Commerce,91,Contactless Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,N,Secure,N,578,T7280FD85ULFWDS,Paysafe,5691,Clothing Stores,TOKYO,KR,SL4 7NL,824500,FKKMK2GZ,10.229.116.75,A69W7Z0RHCX875X3,7500,2024-12-29,2025-04-07,2024-07-21,2025-04-05,0,
6651NNED9611PWGA,2025-06-15 16:53:28,930185806,453900******6937,98.73,OT,Other,91,Contactless Mag Stripe,AU,Authorisation Request,A,Approved,NA,,Y,128,8DWG8BONTRO2L35,Primark,5691,Clothing Stores,SINGAPORE,CN,CD9 1AL,601912,GS4E9ERB,10.8.104.119,G5ZCSNRFZDFBJD6Q,2000,2023-03-19,2024-12-24,2024-06-07,2025-04-11,0,
4180QXZC1844JITT,2025-03-01 13:07:59,724533757,453900******2803,20.0,OT,Other,07,Contactless,PS,Settlement / Posting,D,Declined,NA,,Y,61,EFN7LJNOOCH704A,GrabPay,5691,Clothing Stores,TORONTO,SA,MW3 3WY,954201,UTPA955C,10.206.202.198,QZ4GIEC8WYMBLRXR,1000,2024-10-05,2023-01-29,2024-03-26,2024-08-12,0,
5981WYOR3848ANNQ,2025-03-04 02:58:14,123895586,453900******6872,52.42,05,Chip & PIN,91,Contactless Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,Y,,N,364,CKSUUBXB7JT2AXW,Korean Air,7995,Betting & Gambling,SYDNEY,ZA,IK1 7XV,881122,ACWBLYWT,10.130.118.108,NH0G3K179MIBHO4R,3000,2024-08-10,2024-01-23,2023-05-04,2023-04-12,0,
5319RDJH7919RMMB,2025-06-14 20:41:02,203916823,453900******9374,30.33,05,Chip & PIN,05,Chip & PIN,AU,Authorisation Request,R,Reversal / Refund,N,,Y,740,AM8CSULZR7FEL8Z,G2A Games,5691,Clothing Stores,PARIS,AR,KY9 8LI,881122,S6UPEAGQ,10.141.217.134,93VU13178YVJIDVW,15000,2024-08-19,2025-06-02,2024-05-29,2024-03-24,0,
6814MEFX2267DETO,2025-03-05 09:20:57,748130467,453900******3506,28.58,10,Card On File,05,Chip & PIN,PS,Settlement / Posting,D,Declined,NA,Secure,N,359,UPJ3A9CHYW6RTRO,MoneyGram,5411,Grocery Stores,BERLIN,QA,MX7 7YK,776655,M601JYV3,10.81.254.252,V6RJ8IF9DG6VBZ1N,15000,2024-06-11,2025-04-02,2023-06-13,2023-04-11,0,
4445HLAA5233PBOU,2025-06-26 13:36:47,102018830,453900******5038,17.85,81,Electronic Commerce,07,Contactless,AU,Authorisation Request,D,Declined,NA,Unsecure,N,165,9LI4JB3HJPXLP3K,GoJek,7995,Betting & Gambling,TOKYO,AR,PJ4 2PM,881122,Q078PV1K,10.195.92.47,Z97YUARD1V8X6QUP,2000,2024-04-12,2024-05-24,2024-12-18,2023-01-13,0,
4098ZPRT0614WXWM,2025-04-09 16:43:03,353942349,453900******8345,125.52,90,Mag Stripe,91,Contactless Mag Stripe,AU,Authorisation Request,A,Approved,N,,Y,313,N1PCXUTTQYJKW2M,KakaoPay,5732,Electronics Stores,DUBAI,CL,TP9 6GK,776655,ANT5GA4T,10.224.137.39,L3EXRT59IOWO5LX7,15000,2024-02-05,2024-03-04,2025-02-01,2025-04-30,0,
7756EWXO4552QSMW,2025-06-22 23:41:34,953196166,453900******5813,24.52,OT,Other,05,Chip & PIN,AU,Authorisation Request,A,Approved,NA,,N,374,0RCK8XXQ2NMR8C6,Japan Airlines,4511,Airlines,TOKYO,KR,LG0 2AN,881122,LONFLR5H,10.173.81.139,2VGZ5QHMJFCA7L63,10000,2023-01-25,2024-03-23,2023-12-03,2025-01-14,0,
0316FZAK1867TXLZ,2025-06-25 20:56:53,268028427,453900******2542,57.95,10,Card On File,05,Chip & PIN,AU,Authorisation Request,R,Reversal / Refund,NA,Secure,N,253,AI7RAG54U0N8DOF,EasyJet,5411,Grocery Stores,DUBAI,PE,HM1 8PH,601912,VS4Y2ZIQ,10.202.45.162,XSPEZLHTQ4Q9VQOP,1000,2024-03-12,2025-03-24,2025-01-11,2023-08-18,0,
3141QNKS9687HHZW,2025-03-23 10:54:05,404475746,453900******5772,7.39,01,Manual Entry,07,Contactless,AU,Authorisation Request,A,Approved,NA,,Y,246,DIT6E4X1QKP5HIV,Zalando,5732,Electronics Stores,SINGAPORE,ZA,GB2 6AJ,824500,PCVLDTL0,10.117.122.7,WX15NUIIGZZNZ2FH,15000,2024-08-10,2023-10-23,2023-07-30,2024-06-05,0,
6181YVAS1681SMLB,2025-05-03 17:40:55,308140919,453900******4889,85.11,10,Card On File,07,Contactless,AU,Authorisation Request,R,Reversal / Refund,A,Secure,N,398,Z8MPU6K3I3GCCO4,Steam Store,5812,Restaurants,LONDON,NL,EA5 1FD,824500,2PUYPTAW,10.253.101.51,23JCH7YJT5912S26,15000,2024-10-10,2024-10-12,2023-09-04,2025-03-18,0,
4315ANPD8867ZOXH,2025-06-20 23:34:42,001628645,453900******8808,76.84,07,Contactless,81,eCommerce,PS,Settlement / Posting,R,Reversal / Refund,NA,,N,378,SSIMJN7KH3481T3,EasyJet,5541,Service Stations,SYDNEY,US,CB4 1SI,824500,9JN8RQ30,10.175.110.39,FD7O5S8G14H75E6W,2000,2023-12-29,2024-06-26,2024-04-19,2023-04-15,0,
2437ERJS3346AZEN,2025-04-29 11:26:47,654112613,453900******9820,35.8,OT,Other,90,Mag Stripe,PS,Settlement / Posting,A,Approved,Y,,Y,942,8RVYV4UF8OZYKIZ,Greggs,4829,Money Transfer,BERLIN,QA,KL3 6HM,881122,HD27ONG6,10.8.159.118,DFLKJKXEZWUSUHXC,2000,2025-01-19,2024-12-06,2023-12-21,2023-03-23,0,
6893TSYS6703NAFZ,2025-06-25 15:03:08,907904829,453900******2262,27.62,81,Electronic Commerce,91,Contactless Mag Stripe,PS,Settlement / Posting,D,Declined,Y,Secure,N,850,WRT4ZG1K80DQRSH,Steam Store,7995,Betting & Gambling,PARIS,RU,ZK0 2SX,442211,A80EEK5Y,10.214.12.104,L3LLDVVSY41U8PMG,1000,2023-10-04,2024-03-21,2025-03-24,2023-07-31,0,
0866ECSF9270JDLA,2025-04-09 03:37:31,803573677,453900******4151,69.56,81,Electronic Commerce,07,Contactless,AU,Authorisation Request,A,Approved,A,Secure,N,884,SDQUZ7XTN23OYW3,Malaysia Airlines,6011,ATM Cash Disbursements,TORONTO,IT,NW3 5CY,776655,C7KW7RX0,10.132.252.229,LEKXMZTSRZ8PYO7K,20000,2023-12-29,2025-04-22,2023-10-18,2023-11-14,1,FPF
9931EXYI8332WZRY,2025-04-03 19:06:55,604159463,453900******5064,206.65,81,Electronic Commerce,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,N,Secure,N,679,UFYVKPYF4ZAGCW5,Emirates,7995,Betting & Gambling,TORONTO,AU,PT0 4SQ,954201,5C0Q8BI3,10.225.16.162,XIDKKIZVYO0C3TSV,20000,2023-02-05,2024-02-14,2024-07-22,2023-02-27,0,
1079ALVS0967ALUQ,2025-05-18 01:52:04,673878907,453900******8390,8.08,91,Contactless Mag Stripe,05,Chip & PIN,AU,Authorisation Request,A,Approved,Z,,N,361,OAAH39S3DLPHFYR,Rappi,1520,Contractors & Construction,PARIS,GH,OD9 9LU,601912,ITJV0NNH,10.162.93.242,0DSEFA6YSBD62WLM,2000,2024-03-02,2023-07-23,2025-03-10,2023-08-18,0,
0048GYOX9518VWRX,2025-04-24 11:50:11,205802059,453900******8109,61.91,91,Contactless Mag Stripe,90,Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,N,,Y,809,8SW79VTON80J8EE,Square US,4511,Airlines,LONDON,JP,MD5 1RK,737205,D0KIPL4S,10.114.111.96,9QQOGUGG873PT5A4,7500,2024-12-01,2023-01-08,2024-08-16,2023-11-18,0,
8473VXCV0479TGEF,2025-06-16 18:14:10,054024566,453900******7855,15.97,01,Manual Entry,81,eCommerce,PS,Settlement / Posting,A,Approved,NA,,Y,465,MKW9C7HIZAX3OTW,XYZ Trading,5691,Clothing Stores,PARIS,EG,LP1 1VD,442211,7MP1NLMI,10.31.74.51,EQOOHF42SUHK18MK,15000,2024-12-15,2024-02-28,2023-07-26,2025-05-31,0,
2156NFGH9877IJAX,2025-06-24 16:05:26,392076164,453900******1474,32.59,OT,Other,81,eCommerce,PS,Settlement / Posting,A,Approved,N,,Y,568,4CBK4AM234SD0YR,John Lewis,4829,Money Transfer,LONDON,CO,OM1 8HA,881122,40HTR7GX,10.64.121.240,8GKKXD4YLHWQQX15,7500,2024-10-08,2023-10-22,2024-12-18,2024-05-17,0,
7750MMTV9415JFYC,2025-05-29 18:23:59,071084955,453900******2096,27.16,91,Contactless Mag Stripe,05,Chip & PIN,PS,Settlement / Posting,R,Reversal / Refund,NA,,Y,989,UQOOW86W9E7YF1S,Marks & Spencer,5411,Grocery Stores,DUBLIN,SA,PI6 4AQ,776655,6DAHOQH8,10.70.53.168,D65I5PD6504T01SZ,3000,2024-10-14,2023-12-06,2024-01-10,2024-11-03,0,
2667MQFT5916AEIS,2025-04-16 05:45:23,453150496,453900******4616,23.51,90,Mag Stripe,07,Contactless,AU,Authorisation Request,A,Approved,Y,,Y,943,O72VAJU1LYATQSQ,Target,5732,Electronics Stores,SYDNEY,ID,UH2 1VN,776655,4SU3LQHC,10.7.51.75,N921EEAOUFBTIOF7,15000,2024-09-05,2023-03-20,2024-04-15,2025-03-06,0,
4568HQJZ6823NYAC,2025-06-06 23:33:23,846995563,453900******2748,32.84,90,Mag Stripe,07,Contactless,AU,Authorisation Request,D,Declined,N,,Y,284,GUL9KJCMOG2HKYS,Emirates,5541,Service Stations,SINGAPORE,NL,WX1 4OD,601912,MIZUCAWE,10.82.40.243,V2DHEYV1REDPMJMA,20000,2024-12-03,2023-03-03,2025-01-10,2024-06-07,0,
9212OHNP1118ADWT,2025-03-18 05:47:19,352610241,453900******6535,13.37,OT,Other,07,Contactless,AU,Authorisation Request,A,Approved,A,,Y,876,VKTRUWZXEXCXDBH,Alipay,1520,Contractors & Construction,SYDNEY,PH,BS0 6GT,824500,RWM65MWA,10.48.202.146,AJGDJF3H89VJ5FQJ,7500,2025-01-19,2023-09-29,2024-09-10,2025-01-12,0,
2514DPIS3432ZCFQ,2025-05-05 13:42:59,802830382,453900******5258,75.44,81,Electronic Commerce,05,Chip & PIN,AU,Authorisation Request,R,Reversal / Refund,Z,Secure,N,469,3TVH7H4SEF7DL8U,ABC Collusive Ltd,1520,Contractors & Construction,SYDNEY,AE,ST3 3QU,824500,3K9VILFX,10.129.71.55,EC3D483BS4J03IVL,20000,2023-10-27,2025-03-29,2023-07-08,2023-06-16,0,
6330HGFQ4296AEMP,2025-05-04 14:41:42,099767477,453900******2067,7.88,90,Mag Stripe,05,Chip & PIN,PS,Settlement / Posting,R,Reversal / Refund,NA,,N,217,W7FR5ZFMJOQHKR4,MTN Airtime,4829,Money Transfer,SINGAPORE,CN,KP7 8BJ,824500,J1GV5JNO,10.196.194.149,1KYNPLC8GJDIUEDA,10000,2023-07-29,2025-05-31,2024-08-03,2024-10-08,0,
8407DXBV3610DKJD,2025-06-05 17:51:37,070273955,453900******4614,51.0,91,Contactless Mag Stripe,07,Contactless,PS,Settlement / Posting,D,Declined,A,,N,895,JGK31SC71FK938C,Garuda Indonesia,4511,Airlines,DUBLIN,AU,VH6 0VX,737205,ZSUX8LU0,10.97.214.42,28PXC9D31MIGW1D5,10000,2024-07-23,2025-01-26,2023-02-07,2024-04-14,0,
8912VUSX3331KQPI,2025-05-12 15:40:38,631353674,453900******4507,83.91,90,Mag Stripe,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,NA,,N,402,KO0MPS0CG99H0DN,Delta Airlines,5411,Grocery Stores,SINGAPORE,US,OG5 8VU,442211,J6GPYDRY,10.8.126.177,LH7BMO9DULTWKMJ2,20000,2024-07-30,2023-12-07,2023-01-28,2023-12-29,1,VELOCITY
0231BPJG0630JOUU,2025-05-02 18:15:12,924650385,453900******0549,12.98,01,Manual Entry,91,Contactless Mag Stripe,PS,Settlement / Posting,D,Declined,Y,,N,807,SFESKL2JI25NRZX,Target,4829,Money Transfer,LONDON,TH,TW6 6FY,737205,D0A13R5W,10.104.110.92,9RWDTOCX0XH13M70,10000,2024-01-05,2023-03-14,2023-10-03,2023-05-10,0,
4848TBDJ3122HLGC,2025-04-12 02:52:09,198061212,453900******7314,38.94,91,Contactless Mag Stripe,81,eCommerce,AU,Authorisation Request,D,Declined,Z,,Y,496,MSQADL16NMUU7OQ,Lazada,5732,Electronics Stores,BERLIN,AU,OP7 0HN,954201,VQVWYKIQ,10.83.52.130,N1PY4WGFNUZNU2GQ,10000,2023-07-15,2025-06-03,2025-03-26,2024-09-03,0,
4126TXDV4923LRQK,2025-04-01 05:59:41,257579535,453900******5686,35.87,07,Contactless,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,N,,N,785,116HRTCQPIRX6GC,KLM Airlines,5691,Clothing Stores,LONDON,TH,VF7 6YK,601912,6SBJUCP7,10.236.34.85,00ACKEQIV5G1ZCF5,10000,2023-03-15,2023-05-12,2023-03-06,2023-06-27,1,ACTO
9895QPWO0720ZRWC,2025-04-03 20:41:47,447022148,453900******9219,34.18,OT,Other,81,eCommerce,AU,Authorisation Request,A,Approved,NA,,Y,119,4WVKPF00D9DCE5I,Lazada,7995,Betting & Gambling,SINGAPORE,ES,NT1 4KZ,776655,9B5E8LO8,10.180.25.60,M9LMJWLB18VDYN8D,15000,2023-07-08,2023-11-27,2023-02-11,2023-10-04,0,
6425MIHQ9639LUBD,2025-03-21 20:11:15,363437563,453900******9364,10.61,81,Electronic Commerce,91,Contactless Mag Stripe,AU,Authorisation Request,A,Approved,N,Unsecure,N,12,Z6JOH9GI7VG12EM,Malaysia Airlines,1520,Contractors & Construction,NEW YORK,NG,KO4 6YU,442211,D4CN7VIP,10.233.118.244,M782TY9DDCR27L7Q,10000,2024-09-13,2023-08-31,2024-09-23,2025-01-21,0,
8783NIJG4694KLCJ,2025-05-27 03:37:22,671248183,453900******7307,47.9,07,Contactless,91,Contactless Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,Y,,N,645,EO0TA0W63SK41D9,Microsoft Store,6011,ATM Cash Disbursements,BERLIN,ZA,IE7 2KM,824500,81YRZMO0,10.37.192.117,RKH572ACYREE9KQA,20000,2023-04-04,2025-05-10,2025-01-03,2024-04-14,0,
2199JZMM1479HFEH,2025-06-15 22:39:38,887170785,453900******7815,15.81,07,Contactless,07,Contactless,PS,Settlement / Posting,R,Reversal / Refund,A,,Y,49,K5M4B0814IPVLBR,Turkish Airlines,6011,ATM Cash Disbursements,SYDNEY,IT,FQ0 5AI,776655,MRO38C2P,10.151.206.138,NZK90S4BOYDQ06CO,7500,2024-07-18,2024-04-19,2025-04-10,2025-01-30,0,
2076KNYH0728XVNW,2025-03-26 02:09:42,538586404,453900******3724,23.09,05,Chip & PIN,07,Contactless,AU,Authorisation Request,D,Declined,N,,N,295,UNUZNZKIXS0POKS,Betfred,5812,Restaurants,TORONTO,UA,LR7 9GQ,601912,N7OEFD47,10.227.148.107,RT5Y2X1J3VO8ENSB,5000,2025-02-04,2024-10-03,2023-01-16,2023-01-31,0,
9564KIXV0205RCGC,2025-04-14 11:50:04,880701061,453900******4262,41.89,81,Electronic Commerce,81,eCommerce,PS,Settlement / Posting,R,Reversal / Refund,Z,Secure,Y,293,B0USMXTLMIWIMFL,Cathay Pacific,4829,Money Transfer,SYDNEY,IR,WD6 0RZ,737205,L7Y3WWA6,10.91.214.61,SS1CY9Y6QUEWY5KM,2000,2024-04-09,2025-06-02,2023-05-06,2024-12-04,0,
4552WIWC7558ULRH,2025-04-07 00:54:32,782986669,453900******1836,17.85,01,Manual Entry,07,Contactless,PS,Settlement / Posting,R,Reversal / Refund,NA,,Y,125,0MXNR84E9BSU7RZ,CashApp,4511,Airlines,SYDNEY,MY,WH8 6YD,824500,0N2OBB6X,10.21.61.193,VR30JPTEO2MYJQNG,1000,2024-09-12,2023-09-08,2024-05-21,2024-09-11,0,
4957QTCI4885SEUB,2025-06-17 18:24:17,631000425,453900******3309,31.61,07,Contactless,91,Contactless Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,NA,,Y,330,4TWYQAKW07TVG81,Emirates,5411,Grocery Stores,SINGAPORE,SG,PZ3 5QB,954201,77VT5934,10.194.74.206,RR9BI8HGTFRW44MX,5000,2025-05-15,2023-04-26,2023-07-25,2023-11-05,0,
5789MJJI3421OTSH,2025-03-19 01:46:50,736964949,453900******5265,9.86,90,Mag Stripe,05,Chip & PIN,PS,Settlement / Posting,D,Declined,N,,N,808,BSRIVH91H4VKZ8Y,Tesco,5691,Clothing Stores,LONDON,ID,DJ4 5UA,737205,Z4XD8H9O,10.45.127.89,90D9U8BTNVT86EX7,1000,2023-12-22,2024-12-05,2023-05-04,2024-01-28,0,
8867NPVJ2187PNPP,2025-05-29 10:30:39,566593235,453900******1626,179.67,01,Manual Entry,07,Contactless,PS,Settlement / Posting,R,Reversal / Refund,NA,,Y,596,26FW13ZTJ82PDXK,Monzo,5411,Grocery Stores,SINGAPORE,CL,VL0 4PB,954201,7FRUR5Z6,10.77.28.148,0DC9LK7AQFRWT1N1,5000,2025-02-15,2024-09-05,2024-05-30,2024-01-30,1,CNP
1150WOQS9030NCTM,2025-04-01 22:18:00,525401365,453900******7243,135.9,05,Chip & PIN,81,eCommerce,AU,Authorisation Request,R,Reversal / Refund,N,,N,984,J0P7HM5YJ99ZPEI,Shein,4829,Money Transfer,LONDON,UA,LX6 2VT,824500,QFJXQW1B,10.116.207.199,8KE87KP6OTDYF0ZU,20000,2023-03-14,2023-05-12,2023-05-17,2024-01-23,0,
5621QDAT4820XZHM,2025-03-02 18:25:37,050396007,453900******8640,1289.4,07,Contactless,91,Contactless Mag Stripe,PS,Settlement / Posting,A,Approved,Y,,N,383,15JX413IKNDORDG,WHSmith,4829,Money Transfer,NEW YORK,KR,SL2 3PF,954201,CZ5PKCSU,10.88.40.253,5PJFXSUUMXI7WXOE,7500,2023-06-22,2023-07-03,2025-05-22,2024-02-09,1,VELOCITY
5147OOWP9823VTSL,2025-03-28 15:14:12,837594417,453900******2707,35.62,07,Contactless,05,Chip & PIN,AU,Authorisation Request,R,Reversal / Refund,Y,,Y,762,A9NV8J3S2916D2Q,Alipay,5411,Grocery Stores,TORONTO,QA,LB5 8NC,442211,KMI0FQOY,10.60.53.97,4H5JMIWOHRAZIXJX,20000,2024-04-03,2024-01-21,2023-04-21,2024-07-28,0,
5153GIEY7424TOJT,2025-05-10 21:09:31,992149139,453900******4374,62.21,91,Contactless Mag Stripe,90,Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,Y,,Y,39,KH2D7D4OL8UYCZU,Target,5812,Restaurants,SINGAPORE,JP,QE1 3XG,442211,OMIRDW5U,10.177.58.203,MJPALLHVIH302PGF,1000,2023-08-21,2024-07-24,2024-01-04,2023-05-30,0,
8460ZMLI2042FALK,2025-04-08 06:04:15,161723924,453900******6949,7.97,91,Contactless Mag Stripe,05,Chip & PIN,AU,Authorisation Request,A,Approved,NA,,N,870,QCG1IV8HR6E7JVS,Tinkoff RU,5732,Electronics Stores,DUBAI,PH,WA2 9ZK,737205,11OPF26P,10.181.213.6,KGVZ24K7JVKI0E63,3000,2023-12-26,2023-11-01,2024-12-23,2024-07-03,0,
8686FCSQ3531IWEJ,2025-03-19 02:14:16,678735405,453900******5283,110.19,OT,Other,91,Contactless Mag Stripe,PS,Settlement / Posting,D,Declined,NA,,N,545,2AL6HGPPLQUP6O3,Roblox,7995,Betting & Gambling,TORONTO,MY,QS3 9KD,954201,ZFY8FYI4,10.193.18.121,408BR0YQL9FHIJZD,10000,2023-01-26,2024-06-30,2023-09-27,2024-04-05,0,
8088JVIA1122LEQN,2025-03-01 13:58:47,277402707,453900******2447,61.62,81,Electronic Commerce,07,Contactless,PS,Settlement / Posting,A,Approved,Y,Secure,Y,588,YHN41JYDJ069WBA,Circle Pay,5411,Grocery Stores,PARIS,MY,GL4 0UD,737205,41MQENYD,10.23.136.149,9YSFV033IEE09AUT,7500,2025-03-13,2025-04-17,2024-08-22,2024-08-02,0,
4262HRCP3528JYDF,2025-06-19 00:52:23,242751326,453900******6737,22.49,07,Contactless,90,Mag Stripe,PS,Settlement / Posting,D,Declined,N,,N,31,3TJXQQIMLSZLIDP,Target,7995,Betting & Gambling,DUBAI,CL,JD6 0BM,776655,ZIC5PVGY,10.238.74.154,6ZU9C91OFGSELZJ6,3000,2023-10-09,2025-01-28,2024-05-22,2025-01-26,0,
6659VDTI8440XQBR,2025-03-17 16:57:50,288974522,453900******2310,325.29,01,Manual Entry,90,Mag Stripe,AU,Authorisation Request,D,Declined,NA,,N,567,2TR230VNO54NPEX,Safaricom M-Pesa,4829,Money Transfer,TOKYO,BR,RN2 7NE,601912,Q3I11SK0,10.138.132.11,ND1M09GD83WSH19O,2000,2024-04-16,2024-03-25,2025-02-18,2024-05-23,1,SCAM
0048ISBM0283NNFD,2025-06-05 21:52:55,966438487,453900******4147,27.02,01,Manual Entry,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,NA,,Y,382,O9N8ESUJ4LSCKN5,Bolt Food,5411,Grocery Stores,DUBLIN,US,LW1 8FW,824500,AUHI4PUI,10.249.23.153,07QW2CILCQUWQM3Q,5000,2023-09-10,2025-04-28,2023-05-14,2025-05-09,0,
8167WFAD3909RBJX,2025-04-15 03:47:37,047922805,453900******8562,22.96,07,Contactless,07,Contactless,AU,Authorisation Request,D,Declined,A,,N,945,4HA3XHENLCKJTJH,LINE Pay,5541,Service Stations,TOKYO,NZ,IZ8 5QV,954201,WFDN2HL2,10.150.75.179,YJ21FMYOC1ZYY48T,15000,2024-01-22,2024-12-29,2024-07-18,2024-01-16,0,
2186YMIJ1155TYFT,2025-06-02 00:41:08,099923184,453900******4870,48.44,81,Electronic Commerce,81,eCommerce,AU,Authorisation Request,R,Reversal / Refund,NA,Secure,Y,811,2MQDDDKUNYS7VP6,Apple,5812,Restaurants,BERLIN,ID,VJ9 0YZ,737205,BX46VVPM,10.150.169.175,WLQ7L9E05YVPC17I,1000,2025-03-06,2023-05-30,2024-03-20,2023-03-18,0,
6856YYGK5816FJCG,2025-06-19 09:15:11,427200018,453900******7381,14.14,91,Contactless Mag Stripe,05,Chip & PIN,AU,Authorisation Request,R,Reversal / Refund,A,,Y,77,HOI7FP0GBQGY58U,Crypto.com,5812,Restaurants,SINGAPORE,US,JX8 7ON,954201,6X7LO0MC,10.41.136.7,3C78PWS03SIQFFAC,2000,2025-05-15,2023-04-28,2023-04-06,2025-03-07,0,
5391NBLK3622XFRG,2025-05-18 22:27:04,592892223,453900******8344,74.99,10,Card On File,05,Chip & PIN,AU,Authorisation Request,R,Reversal / Refund,NA,Unsecure,N,488,DIYTS8XWH24P2G1,Bkash BD,5541,Service Stations,TORONTO,GH,NJ9 8RI,737205,F6USMN4A,10.223.131.75,CHLR9IUH9DHHCIGF,2000,2025-05-22,2024-01-17,2024-11-13,2023-01-31,0,
0949URGI3732CIPN,2025-06-14 06:40:14,604415781,453900******0764,53.58,90,Mag Stripe,07,Contactless,AU,Authorisation Request,D,Declined,N,,N,923,YSQAUGWXWS40VHX,AlfaBank RU,5812,Restaurants,PARIS,TR,LI5 9CH,881122,CBNLVV53,10.57.197.68,3ECA11Z5E34CWELD,10000,2025-05-28,2025-01-03,2023-06-28,2024-04-14,1,Lost & Stolen
0475VCYU3413CIMQ,2025-05-14 12:19:11,296844702,453900******2748,14.3,10,Card On File,05,Chip & PIN,PS,Settlement / Posting,D,Declined,NA,Unsecure,N,477,7TWYHPQAZGERSOM,Carrefour,5411,Grocery Stores,SINGAPORE,IT,BT1 7VW,601912,L8ZII3J0,10.229.68.204,8AHEPNKTILKMVLIW,5000,2023-03-06,2023-11-23,2024-10-18,2025-05-30,0,
4471LDQW4175UFZZ,2025-05-12 00:02:38,931190193,453900******0529,15.99,05,Chip & PIN,91,Contactless Mag Stripe,AU,Authorisation Request,A,Approved,NA,,Y,297,JKDWE845VJXIS8N,Boots UK,4829,Money Transfer,SINGAPORE,NG,GE9 7XQ,442211,6N5VYY8S,10.230.44.119,5J4LMLRAT4KH514S,2000,2025-05-23,2024-10-07,2024-12-17,2023-04-21,0,
4659IKEX7922ZTPY,2025-03-15 01:32:35,472310972,453900******9027,60.8,OT,Other,91,Contactless Mag Stripe,PS,Settlement / Posting,D,Declined,A,,N,451,UVVIQAJ3KSXJOQK,Steam Store,5732,Electronics Stores,TORONTO,JP,MZ6 6HF,824500,O8LR407C,10.105.152.147,AZIWVWOH23RD4JTN,5000,2025-04-02,2023-04-05,2024-04-09,2023-10-30,0,
2844TUBZ6918RMDL,2025-04-21 23:55:55,883843562,453900******0792,73.32,90,Mag Stripe,81,eCommerce,PS,Settlement / Posting,D,Declined,N,,Y,595,N87AIXV4U1N3K5M,XYZ Trading,5812,Restaurants,DUBAI,GB,ZL9 9NV,824500,ZXGBMPUO,10.235.255.64,Y9U6EZ9GHLMIOBAP,20000,2024-02-22,2024-11-04,2025-02-21,2024-05-13,1,VELOCITY
9673XLNW9401EXVC,2025-04-08 14:02:01,542996978,453900******5905,11.26,01,Manual Entry,07,Contactless,AU,Authorisation Request,D,Declined,Y,,Y,245,XFAFWUVXXY3PT80,Vodafone TopUp,5541,Service Stations,LONDON,ES,JY6 4IS,442211,UGDZ5JO8,10.178.91.53,VFZK0MS8DAFQK3Z8,3000,2025-05-14,2023-08-11,2024-11-01,2023-07-12,0,
0890VSEK7338IPAE,2025-06-29 18:39:40,405054015,453900******2273,20.4,01,Manual Entry,05,Chip & PIN,AU,Authorisation Request,R,Reversal / Refund,NA,,N,741,TGQGZ4UMJ9HEK2R,Barclays Fees,5732,Electronics Stores,TOKYO,PK,OW9 8QZ,601912,F2XFQ8QH,10.171.45.70,AB8FXZXHBW081SJT,5000,2025-05-21,2024-09-15,2024-06-10,2023-10-01,0,
8806KRRP4389SXIM,2025-03-21 12:36:41,930051124,453900******8661,32.28,OT,Other,07,Contactless,AU,Authorisation Request,R,Reversal / Refund,Y,,Y,897,K1P5AFM768PRTQ1,Revolut,5732,Electronics Stores,BERLIN,AE,OA6 6VW,442211,NKZ1P27P,10.119.161.158,IKITK96G7QUAVPVY,1000,2024-03-01,2023-10-31,2024-05-27,2023-09-26,0,
6407WIGC9936BQQU,2025-04-09 18:48:18,000802055,453900******0796,12.87,90,Mag Stripe,90,Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,Y,,N,357,6ORJUPZMLD8ANK6,EasyJet,5541,Service Stations,TORONTO,US,IP2 7GF,776655,6LAEE171,10.210.145.166,WYCAVFFADT1UTIV6,2000,2024-04-24,2023-10-30,2024-07-18,2025-05-17,0,
